Episode,Published,Views,Likes,Comments,ID,Time (sec),URL
Byzantine Empire: Justinian and Theodora - Lies - Extra History,2015-08-01,510036,8088,573,FZwsRVgEu3A,1095.0,https://www.youtube.com/watch?v=FZwsRVgEu3A
Byzantine Empire: Justinian and Theodora - Fighting for Rome - Extra History - Part 6,2015-07-25,1648591,28225,868,0W8wIAV1Pu4,647.0,https://www.youtube.com/watch?v=0W8wIAV1Pu4
Selfie: Sisters of the Amniotic Lens - Can You Ruin a Game with Gameplay? - James Recommends,2015-07-24,50348,1062,180,EjE7QomP1GI,516.0,https://www.youtube.com/watch?v=EjE7QomP1GI
Byzantine Empire: Justinian and Theodora - Impossible Burden of Fate - Extra History - Part 5,2015-07-18,1723273,24042,709,oakBpmsJJ9Q,493.0,https://www.youtube.com/watch?v=oakBpmsJJ9Q
Her Story - Uncover a Mystery Told in Video Clips - James Recommends,2015-07-17,52226,1278,124,nYx5IiSeN5E,441.0,https://www.youtube.com/watch?v=nYx5IiSeN5E
Byzantine Empire: Justinian and Theodora - Vanquishing the Vandals - Extra History - Part 4,2015-07-11,1867479,25351,833,_NpDvBX2XEI,522.0,https://www.youtube.com/watch?v=_NpDvBX2XEI
Freedom Planet - Sonic with a Twist (Kick) - James Recommends,2015-07-10,89559,2468,625,ZN8OZJFKJrs,440.0,https://www.youtube.com/watch?v=ZN8OZJFKJrs
Byzantine Empire: Justinian and Theodora - Purple is the Noblest Shroud - Extra History - Part 3,2015-07-04,2054082,27995,1222,eGL_M1SQV5E,543.0,https://www.youtube.com/watch?v=eGL_M1SQV5E
Qvadriga - Tactical Chariot Racing - James Recommends,2015-07-03,35813,631,79,x_C1X1kJMWM,84.0,https://www.youtube.com/watch?v=x_C1X1kJMWM
Byzantine Empire: Justinian and Theodora - The Reforms of Justinian - Extra History - Part 2,2015-06-27,2306470,31035,1004,klq84Z9O4GU,581.0,https://www.youtube.com/watch?v=klq84Z9O4GU
Total War: Attila - Looking at Features and Failures - James Recommends,2015-06-26,117330,2118,248,vDcJX5bKUK8,653.0,https://www.youtube.com/watch?v=vDcJX5bKUK8
Byzantine Empire: Justinian and Theodora - From Swineherd to Emperor - Extra History - Part 1,2015-06-20,3212535,41532,1739,H_2E0RxVHH4,489.0,https://www.youtube.com/watch?v=H_2E0RxVHH4
Pillars of Eternity - Get Drawn into a Fantasy World - James Recommends,2015-06-19,52062,1358,119,pLJA-8upXOI,239.0,https://www.youtube.com/watch?v=pLJA-8upXOI
Zulu Empire - Lies - Extra History,2015-06-13,480241,7212,398,0C6pjINyK5Y,723.0,https://www.youtube.com/watch?v=0C6pjINyK5Y
Africa: Zulu Empire - Last Stands and Changing Fortunes - Extra History - Part 4,2015-06-06,1655765,27725,2314,KG_mbCgp_zU,558.0,https://www.youtube.com/watch?v=KG_mbCgp_zU
Order of Battle: Pacific - Can a Game Recreate Pearl Harbor? - James Recommends,2015-06-05,41775,902,119,n4_eoQeLYlI,503.0,https://www.youtube.com/watch?v=n4_eoQeLYlI
Africa: Zulu Empire - Diamonds in South Africa - Extra History - Part 3,2015-05-30,1753374,25119,1169,-JG-5otw0O8,544.0,https://www.youtube.com/watch?v=-JG-5otw0O8
Tower of Guns - First Person Bullet Hell Playground - James Recommends,2015-05-29,55915,1403,148,TNt-RaWSQAw,268.0,https://www.youtube.com/watch?v=TNt-RaWSQAw
Africa: Zulu Empire - The Wrath of Shaka Zulu - Extra History - Part 2,2015-05-23,2167926,29993,1775,GUpaZ0hMso4,517.0,https://www.youtube.com/watch?v=GUpaZ0hMso4
Distant Star: Revenant Fleet - Promising yet Unpolished - James Recommends,2015-05-22,40256,855,79,mPokovkI73M,311.0,https://www.youtube.com/watch?v=mPokovkI73M
Africa: Zulu Empire - Shaka Zulu Becomes King - Extra History - Part 1,2015-05-16,3192439,49285,3145,BZLGKFWlRzY,452.0,https://www.youtube.com/watch?v=BZLGKFWlRzY
James Recommends - Rusty's Real Deal Baseball - Mini Games that Make F2P Fun,2015-05-15,47270,1089,240,YHauJJRMl74,177.0,https://www.youtube.com/watch?v=YHauJJRMl74
England: South Sea Bubble - Lies - Extra History,2015-05-09,588143,8891,726,NqeXXzKTzRU,1263.0,https://www.youtube.com/watch?v=NqeXXzKTzRU
James Recommends - Ironcast - Puzzle Quest Meets Steampunk Mechs,2015-05-08,37530,835,53,hvfq89_j7iM,336.0,https://www.youtube.com/watch?v=hvfq89_j7iM
"James Recommends - Warhammer 40,000: Armageddon - A License for Wargaming",2015-05-01,72031,1375,150,RwGurR5TGPs,317.0,https://www.youtube.com/watch?v=RwGurR5TGPs
England: South Sea Bubble - It Was Walpole - Extra History - Part 5,2015-04-25,1849685,31318,1779,a_1IpUCUuVc,530.0,https://www.youtube.com/watch?v=a_1IpUCUuVc
James Recommends - Hohokum - Relax and Flow Downstream,2015-04-24,42138,1191,105,NJ5syrwhU90,246.0,https://www.youtube.com/watch?v=NJ5syrwhU90
James Recommends - Deck Heroes - Run Cards through the Gauntlet,2015-04-17,46164,1018,91,xGv1wjt-NQQ,330.0,https://www.youtube.com/watch?v=xGv1wjt-NQQ
England: South Sea Bubble - The Bubble Pops - Extra History - Part 4,2015-04-11,1839376,24695,612,SIlnsP6AjP8,416.0,https://www.youtube.com/watch?v=SIlnsP6AjP8
James Recommends - Decromancer - Turn-Based Strategy Meets CCG,2015-04-10,59375,1096,102,rN9fkvZPxKk,412.0,https://www.youtube.com/watch?v=rN9fkvZPxKk
James Recommends - Rocksmith 2014 - Learn Guitar from a Game,2015-04-03,48234,1239,221,l0ysYT-YRkg,335.0,https://www.youtube.com/watch?v=l0ysYT-YRkg
England: South Sea Bubble - Buying Out Britain - Extra History - Part 3,2015-03-28,2077179,26599,1015,1vcF5rebN20,576.0,https://www.youtube.com/watch?v=1vcF5rebN20
James Recommends - Sine Rider - Enjoy Learning Math in Your Browser,2015-03-27,58885,1824,111,9FU103w2EWg,238.0,https://www.youtube.com/watch?v=9FU103w2EWg
James Recommends - Cities: Skylines - A New Heir to the SimCity Legacy,2015-03-20,79959,1818,223,idye-4w-M9E,315.0,https://www.youtube.com/watch?v=idye-4w-M9E
England: South Sea Bubble - Too Big to Fail - Extra History - Part 2,2015-03-14,2300359,28517,1096,Fsk6oZm1EEA,513.0,https://www.youtube.com/watch?v=Fsk6oZm1EEA
James Recommends - Apotheon - Greek Art Comes to Life as a Metroidvania Game,2015-03-13,58178,1309,155,FSjU-7PA5QA,188.0,https://www.youtube.com/watch?v=FSjU-7PA5QA
James Recommends - Sunless Sea - Gothic Horror Aboard a Steampunk Victorian Ship,2015-03-06,70265,1543,103,osyQYIiMw0M,271.0,https://www.youtube.com/watch?v=osyQYIiMw0M
England: South Sea Bubble - The Sharp Mind of John Blunt - Extra History - Part 1,2015-02-28,3326802,45924,2156,k1kndKWJKB8,549.0,https://www.youtube.com/watch?v=k1kndKWJKB8
James Recommends - Life is Strange - All the Awkward Poignancy of High School in Game Form,2015-02-27,74371,2094,347,tU4S9SM48q4,292.0,https://www.youtube.com/watch?v=tU4S9SM48q4
James Recommends - Darkest Dungeon - When Dungeon Crawling Takes a Mental Toll,2015-02-20,100478,2559,213,-gZONTdxkR0,219.0,https://www.youtube.com/watch?v=-gZONTdxkR0
Warring States Japan: Sengoku Jidai - Lies - Extra History,2015-02-14,622094,8968,753,0lNYvGEmRO4,833.0,https://www.youtube.com/watch?v=0lNYvGEmRO4
James Recommends - Lords of Xulima - Do You Miss RPGs with Depth and Difficulty?,2015-02-13,59007,1007,124,Vgy3O7k6z5A,497.0,https://www.youtube.com/watch?v=Vgy3O7k6z5A
James Recommends - Crowntakers - Ever Wished King's Bounty were a Roguelike?,2015-02-06,50672,870,97,8xNm7r9cjlE,257.0,https://www.youtube.com/watch?v=8xNm7r9cjlE
Warring States Japan: Sengoku Jidai - The Campaign of Sekigahara - Extra History - Part 6,2015-01-31,2322189,39242,1716,5vscOHPFUf0,597.0,https://www.youtube.com/watch?v=5vscOHPFUf0
James Recommends - Anno Series (Dawn of Discovery) - City-Building Games Across the Ages,2015-01-30,77354,1645,431,jhXM0STc6lY,761.0,https://www.youtube.com/watch?v=jhXM0STc6lY
James Recommends - The Talos Principle - Portal and The Stanley Parable's Beautiful Lovechild,2015-01-23,75187,1542,150,WImTfsHsCMk,369.0,https://www.youtube.com/watch?v=WImTfsHsCMk
Warring States Japan: Sengoku Jidai - How Toyotomi Unified Japan - Extra History - Part 5,2015-01-17,2327217,32414,1580,lBD8OAegEw0,542.0,https://www.youtube.com/watch?v=lBD8OAegEw0
James Recommends - Never Alone - If Limbo or Trine Taught Native Alaskan Folklore,2015-01-16,48251,1521,101,L4BEEK5FdFg,290.0,https://www.youtube.com/watch?v=L4BEEK5FdFg
Warring States Japan: Sengoku Jidai - The Death of Oda Nobunaga - Extra History - Part 4,2014-12-20,2885250,36461,1797,ht6h4-MsMOY,560.0,https://www.youtube.com/watch?v=ht6h4-MsMOY
James Recommends - TV: Black Mirror - Twilight Zone for the 21st Century,2014-12-19,48681,1337,202,QSl9upipJGY,245.0,https://www.youtube.com/watch?v=QSl9upipJGY
Extra Remix - Mega Ran aka Random - Nerdcore Hip Hop Video Game Music,2014-12-16,58941,1647,185,NVr_bH38Tkw,835.0,https://www.youtube.com/watch?v=NVr_bH38Tkw
James Recommends - NEO Scavenger - When Old-School Fallout Meets Day Z,2014-12-12,69450,1870,148,51lG-Ulvf2A,262.0,https://www.youtube.com/watch?v=51lG-Ulvf2A
Warring States Japan: Sengoku Jidai - Warrior Monks of Hongan-ji and Hiei - Extra History - Part 3,2014-12-06,2842007,36944,1653,G3frtoMaxZE,533.0,https://www.youtube.com/watch?v=G3frtoMaxZE
James Recommends - Quest for Glory IV - So You Want to Be a Hero?,2014-12-05,49207,1120,132,IQVq7ledOjQ,318.0,https://www.youtube.com/watch?v=IQVq7ledOjQ
James Recommends - Civilization: Beyond Earth & Endless Legend - Build a Civ in Space or Fantasy,2014-11-28,107428,2107,266,xA6sVoEyb_A,524.0,https://www.youtube.com/watch?v=xA6sVoEyb_A
Smash Bros Wii U - The Great Extra Credits Staff CPU BRAWL - This Is Just Silly,2014-11-27,155769,5941,641,Tv8yAiazKPg,447.0,https://www.youtube.com/watch?v=Tv8yAiazKPg
Warring States Japan: Sengoku Jidai - The Siege of Inabayama Castle - Extra History - Part 2,2014-11-22,3019743,39570,1220,I2yT2nitGDk,461.0,https://www.youtube.com/watch?v=I2yT2nitGDk
"James Recommends - This War of Mine - When State of Decay Meets Papers, Please",2014-11-14,92659,2857,237,mTToSu_Ekqo,371.0,https://www.youtube.com/watch?v=mTToSu_Ekqo
Warring States Japan: Sengoku Jidai - Battle of Okehazama - Extra History - Part 1,2014-11-08,4730249,61948,2498,hDsdkoln59A,563.0,https://www.youtube.com/watch?v=hDsdkoln59A
James Recommends - Pike and Shot - Try Your Hand at a Renaissance War Game,2014-11-07,74621,1353,135,_heDFjiyW_8,325.0,https://www.youtube.com/watch?v=_heDFjiyW_8
James Recommends - World War I Games - Learn History While Playing Games,2014-10-31,107098,2207,228,qtX6mYRROyg,442.0,https://www.youtube.com/watch?v=qtX6mYRROyg
World War I: The Seminal Tragedy - Lies - Extra History,2014-10-25,793162,14288,990,aiKGPAMIWKs,977.0,https://www.youtube.com/watch?v=aiKGPAMIWKs
James Recommends - The Vanishing of Ethan Carter - Want a Creepy Halloween Game?,2014-10-24,57423,1297,135,JZRQ3WNSmnk,415.0,https://www.youtube.com/watch?v=JZRQ3WNSmnk
James Recommends - GoD Factory Wingmen - Want to Play a Multiplayer TIE Fighter?,2014-10-17,45990,833,135,4RYg84i6s_w,645.0,https://www.youtube.com/watch?v=4RYg84i6s_w
World War I: The Seminal Tragedy - The Final Act - Extra History - Part 4,2014-10-11,2330776,47643,4285,WukYrrTH3ms,715.0,https://www.youtube.com/watch?v=WukYrrTH3ms
James Recommends - Analysis: Wasteland 2 - A New Old School Fallout Game?,2014-10-10,66749,1696,332,XpSA7MAQxlE,477.0,https://www.youtube.com/watch?v=XpSA7MAQxlE
James Recommends - Ultima VII: The Black Gate - Discover the Original Open World CRPG,2014-10-03,92643,2033,288,U8P_xX2JPX8,449.0,https://www.youtube.com/watch?v=U8P_xX2JPX8
World War I: The Seminal Tragedy - The July Crisis - Extra History - Part 3,2014-09-27,2390390,31772,1295,zroZqvr4whk,519.0,https://www.youtube.com/watch?v=zroZqvr4whk
James Recommends - Counting Kingdom - Want a Good Educational Math Game?,2014-09-26,53083,1938,225,ZB4_yIfgMv0,247.0,https://www.youtube.com/watch?v=ZB4_yIfgMv0
James Recommends - Perpetuum - Looking for a Game like EVE Online?,2014-09-19,74107,1470,166,9xR4NchPVJo,387.0,https://www.youtube.com/watch?v=9xR4NchPVJo
World War I: The Seminal Tragedy - One Fateful Day in June - Extra History - Part 2,2014-09-13,2653390,39442,3021,kyCmh9G1fpo,497.0,https://www.youtube.com/watch?v=kyCmh9G1fpo
James Recommends - Cloud Chamber - ARG-like Massively Multiplayer Story Game,2014-09-12,54359,1231,97,UHa_FeuScXQ,357.0,https://www.youtube.com/watch?v=UHa_FeuScXQ
James Recommends - Astral Towers - Card-Based Puzzle Game,2014-09-05,51242,918,63,2uSVq206BRE,259.0,https://www.youtube.com/watch?v=2uSVq206BRE
World War I: The Seminal Tragedy - The Concert of Europe - Extra History - Part 1,2014-08-31,3719117,52816,2965,S-wSL4WqUws,594.0,https://www.youtube.com/watch?v=S-wSL4WqUws
James Recommends - Mod Week! - Elder Scrolls: Oblivion - Nehrim: At Fate's Edge,2014-08-29,69025,1627,202,fXNQy9eKziQ,414.0,https://www.youtube.com/watch?v=fXNQy9eKziQ
The Blue Shell - Why Mario Kart's Most Hated Item Exists - Design Club,2014-08-28,2101955,37500,5085,LFfga8-3SZI,438.0,https://www.youtube.com/watch?v=LFfga8-3SZI
Please Support Extra History on Patreon!,2014-08-23,91388,3974,502,SZPT-sCSFq0,136.0,https://www.youtube.com/watch?v=SZPT-sCSFq0
James Recommends - Mod Week! - Shadowrun Returns: Nightmare Harvest - Cyberpunk Adventure,2014-08-22,62520,1334,186,g8xDcFf7KYU,484.0,https://www.youtube.com/watch?v=g8xDcFf7KYU
James Recommends - Mod Week! - Total War: Rome II: Divide et Impera - RTS for Ancient Warfare,2014-08-15,95002,1755,250,AiyS5ogYXZw,428.0,https://www.youtube.com/watch?v=AiyS5ogYXZw
James Recommends - Divinity: Original Sin - Isometric Turn-Based CRPG with Co-Op,2014-08-08,82288,2001,248,4eaS5rWPwLk,442.0,https://www.youtube.com/watch?v=4eaS5rWPwLk
Extra Remix - Super Guitar Bros - Classical and Acoustic Guitar Video Game Music,2014-08-05,69094,1742,134,gaVCYKBDPok,747.0,https://www.youtube.com/watch?v=gaVCYKBDPok
James Recommends - Hand of Fate - Deck-Building Roguelike Action RPG,2014-08-01,72595,1856,284,ju1IOCgn2kY,477.0,https://www.youtube.com/watch?v=ju1IOCgn2kY
Design Live - Kentucky Route Zero - Livestream Playthrough and Analysis,2014-07-28,27804,223,36,HQ1rcu17fC0,2967.0,https://www.youtube.com/watch?v=HQ1rcu17fC0
James Recommends - Kentucky Route Zero - Magical Realism and a Ghost Story Game,2014-07-25,65563,1807,143,DM6FaItcZTw,428.0,https://www.youtube.com/watch?v=DM6FaItcZTw
James Recommends - Divekick - Minimalist Competitive Fighting Game,2014-07-18,67051,1854,231,M7okQ6xfETI,337.0,https://www.youtube.com/watch?v=M7okQ6xfETI
Design Club - Mark of the Ninja - Stealth Games and Visual Cues,2014-07-17,335390,6555,543,6vJNqseX-rs,313.0,https://www.youtube.com/watch?v=6vJNqseX-rs
James Recommends - King's Field: The Ancient City - First-Person Dark Souls Predecessor,2014-07-11,87945,2880,420,mKPRqnd9gyg,523.0,https://www.youtube.com/watch?v=mKPRqnd9gyg
Design Live - Kentucky Route Zero - Livestream Playthrough and Analysis,2014-07-06,45854,728,62,IPw3Ft0T8LA,2364.0,https://www.youtube.com/watch?v=IPw3Ft0T8LA
James Recommends - Ether One - First-Person Puzzle Adventure Game,2014-07-04,60555,1646,175,foaILc9GxxU,438.0,https://www.youtube.com/watch?v=foaILc9GxxU
Design Club - Portal: Test Chambers - Tutorial Mechanics,2014-07-03,514383,11285,651,Q_AsF3Rfw8w,375.0,https://www.youtube.com/watch?v=Q_AsF3Rfw8w
Watch Extra Credits - Because Games Matter,2014-07-02,1561287,6214,229,Gbf8o0o190w,31.0,https://www.youtube.com/watch?v=Gbf8o0o190w
James Recommends - Capsule - Retro Sci-Fi Survival Navigator,2014-06-27,52178,1236,84,fvyTEk0rVYo,241.0,https://www.youtube.com/watch?v=fvyTEk0rVYo
James Recommends - Enemy Mind - Side-Scrolling Space Shooter,2014-06-20,62286,1611,115,E8A-pcemTc0,345.0,https://www.youtube.com/watch?v=E8A-pcemTc0
Design Club - League of Legends: Summoner's Rift - Level Design Analysis,2014-06-19,449060,10377,1237,HUWx0I5i2Jw,436.0,https://www.youtube.com/watch?v=HUWx0I5i2Jw
Extra Remix - Metroid Metal - Video Game Music Metal Band,2014-06-17,62554,1735,211,z0vLrixG88M,808.0,https://www.youtube.com/watch?v=z0vLrixG88M
Extra Remix Schedule Change,2014-06-16,26441,1024,145,pTs1iQCr7gY,63.0,https://www.youtube.com/watch?v=pTs1iQCr7gY
James Recommends - Emperor of the Fading Suns - 4X Space Opera Strategy Game,2014-06-13,90121,2703,364,OzPWFZw7Yec,711.0,https://www.youtube.com/watch?v=OzPWFZw7Yec
Extra Remix - Benjamin Briggs - Electronic Dance Chiptune Video Game Music,2014-06-10,50966,1253,133,0O-UDakr5wQ,661.0,https://www.youtube.com/watch?v=0O-UDakr5wQ
James Recommends - One Finger Death Punch - Fast-Paced Brawler Fighting Game,2014-06-06,82767,1779,202,81NAuduXWZ8,95.0,https://www.youtube.com/watch?v=81NAuduXWZ8
Design Club - Super Mario Bros: Level 1-1 - How Super Mario Mastered Level Design,2014-06-05,1196347,29398,2200,ZH2wGpEZVgE,343.0,https://www.youtube.com/watch?v=ZH2wGpEZVgE
Extra Remix - Jillian Aversa - Ethereal New Age Vocals for Video Game Music,2014-06-03,46621,1437,180,fPevj0vT7-I,702.0,https://www.youtube.com/watch?v=fPevj0vT7-I
James Recommends - Pretentious Game - Minimalist Puzzle-Platformer,2014-05-30,71728,1530,431,I8w_BUvDVX8,66.0,https://www.youtube.com/watch?v=I8w_BUvDVX8
Extra Credits Announces New Show! Design Club: June 5,2014-05-29,49856,3681,514,cOV7KwXGeJ8,67.0,https://www.youtube.com/watch?v=cOV7KwXGeJ8
Extra Remix - zircon - Organic Electronic Video Game Music,2014-05-27,52653,1479,112,tJVyInWdfmw,543.0,https://www.youtube.com/watch?v=tJVyInWdfmw
James Recommends - Last Dream - Tribute to Classic JRPGs,2014-05-23,85984,2356,344,sn9vK3uPYig,589.0,https://www.youtube.com/watch?v=sn9vK3uPYig
Extra Remix - Sixto Sounds - Hard Rock and Metal Video Game Music,2014-05-20,54638,1757,197,O14z4lF2Ueo,667.0,https://www.youtube.com/watch?v=O14z4lF2Ueo
James Recommends - Device 6 - Mobile Text Adventure Come to Life,2014-05-16,56329,1626,122,_AqiPoHU4Fk,169.0,https://www.youtube.com/watch?v=_AqiPoHU4Fk
Extra Remix - OverClocked ReMix - Free Video Game Music,2014-05-13,75397,2193,238,E8KPmQ4bBUI,791.0,https://www.youtube.com/watch?v=E8KPmQ4bBUI
James Recommends - Long Live the Queen - Deadly Princess Simulator,2014-05-09,99246,2803,424,_mnJP7LBeeE,296.0,https://www.youtube.com/watch?v=_mnJP7LBeeE
Extra Remix - djpretzel - Groovy Video Game Music with a Twist,2014-05-06,51858,1462,117,cUKoU82iSMM,524.0,https://www.youtube.com/watch?v=cUKoU82iSMM
James Recommends - Risk of Rain - Roguelike Sci-Fi Action Platformer,2014-05-02,92508,2596,376,qbytlYQn1oY,348.0,https://www.youtube.com/watch?v=qbytlYQn1oY
Extra Remix - Bladiator - Classical Piano Waltzes for Video Game Music,2014-04-29,63678,1820,127,9crF4OKSO-w,435.0,https://www.youtube.com/watch?v=9crF4OKSO-w
James Recommends - Pandora - Civilization-like Sci-Fi 4X Strategy Game,2014-04-25,98731,2559,236,6NN3dPEPSO8,394.0,https://www.youtube.com/watch?v=6NN3dPEPSO8
Extra Remix - Big Giant Circles - Modern Electronic Video Game Music,2014-04-22,86258,2581,246,iYZjJXILtvc,655.0,https://www.youtube.com/watch?v=iYZjJXILtvc
James Recommends - Brothers: A Tale of Two Sons - Story Driven Adventure Game,2014-04-18,62902,1853,178,YoJfoYtleng,186.0,https://www.youtube.com/watch?v=YoJfoYtleng
Extra Remix - CarboHydroM - Rock and Chiptune Video Game Music,2014-04-15,115346,3949,353,vBTr7BgVFY4,493.0,https://www.youtube.com/watch?v=vBTr7BgVFY4
"Extra Credits Announces Extra Remix, Launching April 15!",2014-04-12,49211,2522,327,XxkPT61aXQU,135.0,https://www.youtube.com/watch?v=XxkPT61aXQU
James Recommends - Two Brothers - Gameboy Style Action Adventure,2014-04-11,73598,2443,231,jQtxD7alDL4,298.0,https://www.youtube.com/watch?v=jQtxD7alDL4
James Recommends - Dragon's Dogma - Epic Open-World Action RPG,2014-04-04,146285,5646,1154,wtIX3RaP86Q,402.0,https://www.youtube.com/watch?v=wtIX3RaP86Q
"James Recommends - The Swapper - Dark, Atmospheric Puzzle Platformer",2014-03-28,137437,4473,544,2qnd8_ejhYA,225.0,https://www.youtube.com/watch?v=2qnd8_ejhYA
Extra Credits Introduces New Show: James Recommends!,2014-03-24,71893,3393,296,_K4vDMUBDdA,58.0,https://www.youtube.com/watch?v=_K4vDMUBDdA
Extra Credits Announces New Shows!,2014-03-20,91681,4042,665,WnfdcZ94RmI,46.0,https://www.youtube.com/watch?v=WnfdcZ94RmI
"Q&A Part 3 with Dan and James (January 1st, 2014)",2014-01-03,96616,1650,337,YG_V0Q_MB5Q,4507.0,https://www.youtube.com/watch?v=YG_V0Q_MB5Q
Rome: The Punic Wars - The Conclusion of the Second Punic War - Extra History - Part 4,2013-09-27,2326349,41229,2174,McT1H-NVCMQ,700.0,https://www.youtube.com/watch?v=McT1H-NVCMQ
Rome: The Punic Wars - The Second Punic War Rages On - Extra History - Part 3,2013-09-20,2527809,35544,1798,wT_rev5VAQc,758.0,https://www.youtube.com/watch?v=wT_rev5VAQc
Rome: The Punic Wars - The Second Punic War Begins - Extra History - Part 2,2013-09-13,2965306,38130,1510,lf0-Yki5p40,666.0,https://www.youtube.com/watch?v=lf0-Yki5p40
