title,published,views,likes,comments,video_id,duration,url,days_since_start,final_cluster,series_name
Inca Empire - Lies - Extra History,2019-10-05,68801,2043.0,154.0,e96B2arsdkc,1442.0,https://www.youtube.com/watch?v=e96B2arsdkc,2220,56,The Inca Empire
Seeds of Rebellion - The Irish Easter Rising - Part 1 - Extra History,2022-10-09,703323,22611.0,716.0,YWMWUJXF--I,753.0,https://www.youtube.com/watch?v=YWMWUJXF--I,3320,38,The Irish Easter Rising
The Eve of Revolution -The Irish Easter Rising - Part 2 - Extra History,2022-10-15,461082,15119.0,341.0,v1BiUVP9e4U,710.0,https://www.youtube.com/watch?v=v1BiUVP9e4U,3326,38,The Irish Easter Rising
The Battle for Dublin - The Irish Easter Rising - Part 3  - Extra History,2022-10-22,405900,13956.0,476.0,qP1cXrgQ71E,647.0,https://www.youtube.com/watch?v=qP1cXrgQ71E,3333,38,The Irish Easter Rising
Rise and Fall - The Irish Easter Rising - Part 4 - Extra History,2022-10-29,338765,12818.0,308.0,Qzvv9IgNiKM,715.0,https://www.youtube.com/watch?v=Qzvv9IgNiKM,3340,38,The Irish Easter Rising
Death and Rebirth - The Irish Easter Rising - Part 5 - Extra History,2022-11-05,301627,12507.0,473.0,7UHamkZ3qKU,704.0,https://www.youtube.com/watch?v=7UHamkZ3qKU,3347,38,The Irish Easter Rising
The Irish Easter Rising - LIES  - Extra History,2022-11-19,52615,1582.0,134.0,zNPkBXKW784,1506.0,https://www.youtube.com/watch?v=zNPkBXKW784,3361,38,The Irish Easter Rising
"The Burning of Black Wall Street - Tulsa, OK - Extra History",2020-07-03,831012,41039.0,3012.0,nc7lXBL9mng,546.0,https://www.youtube.com/watch?v=nc7lXBL9mng,2492,109,The Trojan War
The Affair of the Diamond Necklace - Marie Antoinette - Extra History,2020-07-25,532969,18818.0,964.0,aLU1wNntRa0,512.0,https://www.youtube.com/watch?v=aLU1wNntRa0,2514,109,The Trojan War
The Trojan War - History vs. Myth - Extra History - Part 1,2020-07-30,773100,23098.0,822.0,zT2egl5iTvg,667.0,https://www.youtube.com/watch?v=zT2egl5iTvg,2519,109,The Trojan War
The Trojan War - Battles in the Bronze Age - Extra History - Part 2,2020-08-13,483515,15992.0,489.0,LVQZXfgjzEE,598.0,https://www.youtube.com/watch?v=LVQZXfgjzEE,2533,109,The Trojan War
Rome & The Third Century Crisis | Taking A Stab At It | Roman History | Extra History | Part 1,2020-08-08,1308985,35139.0,1672.0,qNDE113vs28,570.0,https://www.youtube.com/watch?v=qNDE113vs28,2528,6,Third Century Crisis
Third Century Crisis | Enter Aurelian | Roman History | Extra History | Part 2,2020-08-15,899598,24360.0,1012.0,fyyJbOGI7A0,567.0,https://www.youtube.com/watch?v=fyyJbOGI7A0,2535,6,Third Century Crisis
Third Century Crisis | Not Diocletian | Roman History | Extra History | Part 3,2020-08-22,818130,23432.0,996.0,lV8u3TS0CRw,595.0,https://www.youtube.com/watch?v=lV8u3TS0CRw,2542,6,Third Century Crisis
Third Century Crisis | The Tetrarchy | Roman History | Extra History | Part 4,2020-08-29,735129,21913.0,627.0,vBFVRV5vsp4,595.0,https://www.youtube.com/watch?v=vBFVRV5vsp4,2549,6,Third Century Crisis
Third Century Crisis | The Great Persecution | Roman History | Extra History | Part 5,2020-09-05,716835,22070.0,1249.0,n2-pPpWC7Is,582.0,https://www.youtube.com/watch?v=n2-pPpWC7Is,2556,6,Third Century Crisis
Third Century Crisis | Lies | Roman History | Extra History,2020-09-19,113430,3009.0,243.0,OmmEqC90W7g,1395.0,https://www.youtube.com/watch?v=OmmEqC90W7g,2570,6,Third Century Crisis
Thirty Years' War - Conquest - European History - Part 1 - Extra History,2021-05-29,980994,28843.0,1143.0,GaPU1-vMQOI,669.0,https://www.youtube.com/watch?v=GaPU1-vMQOI,2822,7,Thirty Years War
Thirty Years War  - The 2nd Horseman - European History - Extra History - Part 2,2021-06-05,630037,20779.0,603.0,v3C35SIidJQ,700.0,https://www.youtube.com/watch?v=v3C35SIidJQ,2829,7,Thirty Years War
Thirty Years War - Famine - European History - Extra History - Part 3,2021-06-12,546765,18176.0,610.0,imvblptadds,665.0,https://www.youtube.com/watch?v=imvblptadds,2836,7,Thirty Years War
Thirty Years War - Death - European History - Extra History - Part 4,2021-06-19,509799,17184.0,558.0,UxVgLvjJXaE,676.0,https://www.youtube.com/watch?v=UxVgLvjJXaE,2843,7,Thirty Years War
Thirty Years War - Chaining the Dragon - European History - Extra History - Part 5,2021-06-26,449476,16811.0,805.0,8uZKnlwYA3M,655.0,https://www.youtube.com/watch?v=8uZKnlwYA3M,2850,7,Thirty Years War
Thirty Years' War - LIES - European History - Extra History,2021-07-10,98494,2884.0,276.0,i7VR_tqIhxI,1532.0,https://www.youtube.com/watch?v=i7VR_tqIhxI,2864,7,Thirty Years War
The Worlds First Financial Bubble? - Tulip Mania - European History - Part 1 - Extra History,2022-05-07,645002,25509.0,1016.0,QL5-YbvmYLE,635.0,https://www.youtube.com/watch?v=QL5-YbvmYLE,3165,41,Tulip Mania
Farming Gold! - Tulip Mania - European History - Part 2 - EXTRA HISTORY,2022-05-14,448930,16510.0,421.0,BgBdUWL85nI,612.0,https://www.youtube.com/watch?v=BgBdUWL85nI,3172,41,Tulip Mania
To the Moon! - Tulip Mania - European History - Part 3 - Extra History,2022-05-21,411605,15428.0,416.0,h8Ng74D_9_Q,606.0,https://www.youtube.com/watch?v=h8Ng74D_9_Q,3179,41,Tulip Mania
The Crash - Tulip Mania - European History - Part 4 - Extra History,2022-05-28,371188,15098.0,384.0,GpDxENI64zI,580.0,https://www.youtube.com/watch?v=GpDxENI64zI,3186,41,Tulip Mania
Eternal Madness - Tulip Mania - European History - Part 5 - Extra History,2022-06-04,339655,14446.0,425.0,7GApMtJ1QZQ,626.0,https://www.youtube.com/watch?v=7GApMtJ1QZQ,3193,41,Tulip Mania
Tulip Mania  - LIES - European History - Extra History,2022-06-18,57347,1757.0,151.0,ZbuFKZVdMUo,1977.0,https://www.youtube.com/watch?v=ZbuFKZVdMUo,3207,41,Tulip Mania
"""Kill the Indian, Save the Man"" - Carlisle Boarding School - US History - Extra History",2022-06-03,356696,16498.0,1206.0,fbRBNSjT_FQ,612.0,https://www.youtube.com/watch?v=fbRBNSjT_FQ,3192,102,US History
Billie Holiday vs The US Government - US History - Extra History,2022-06-11,288354,14673.0,547.0,bg9uCnCwGsM,603.0,https://www.youtube.com/watch?v=bg9uCnCwGsM,3200,102,US History
Henry Ford: The Boy Who Hated Horses - US History - Part 1 - Extra History,2023-09-16,902270,32092.0,783.0,tQAFS1d-0hY,701.0,https://www.youtube.com/watch?v=tQAFS1d-0hY,3662,31,US History
Henry Ford: Motor City - US History - Part 2 - Extra History,2023-09-23,573551,21040.0,372.0,wT7NJx6WSag,683.0,https://www.youtube.com/watch?v=wT7NJx6WSag,3669,31,US History
Henry Ford: The Model T - US History - Part 3 - Extra History,2023-09-30,558473,20170.0,536.0,p7G4s8sjNtk,661.0,https://www.youtube.com/watch?v=p7G4s8sjNtk,3676,31,US History
Henry Ford: Ignorant Anarchist - US History - Part 4 - Extra History,2023-10-07,513616,21001.0,1250.0,HUg22semUoE,665.0,https://www.youtube.com/watch?v=HUg22semUoE,3683,30,US History
Henry Ford: A Tragic End - US History - Part 5 - Extra History,2023-10-14,556871,22578.0,721.0,aa4n-NpfjEs,760.0,https://www.youtube.com/watch?v=aa4n-NpfjEs,3690,31,US History
Henry Ford - LIES - US History - Extra History,2023-10-28,85398,2553.0,186.0,WnksQgTVtXA,2130.0,https://www.youtube.com/watch?v=WnksQgTVtXA,3704,30,US History
Shootout at the OK Corral: Why it Went Down - US History - Part 1 - Extra History,2023-12-02,488669,18020.0,431.0,LSW1HCNbsYE,598.0,https://www.youtube.com/watch?v=LSW1HCNbsYE,3739,25,US History
Shootout at the OK Corral: The Showdown - US History - Part 2 - Extra History,2023-12-09,346657,14905.0,366.0,mLQidyCs_EE,632.0,https://www.youtube.com/watch?v=mLQidyCs_EE,3746,25,US History
Invasion of Quebec: America’s Founding Disaster | US History | Extra History | Part 1,2024-07-13,586919,17389.0,692.0,_jPzFvKRuKE,644.0,https://www.youtube.com/watch?v=_jPzFvKRuKE,3963,18,US History
Invasion of Quebec: Benedict Arnold’s Death March | US History | Extra History | Part 2,2024-07-20,355424,12372.0,331.0,RZchF6fBjRA,660.0,https://www.youtube.com/watch?v=RZchF6fBjRA,3970,18,US History
Invasion of Quebec: Battle in the Streets | US History | Extra History | Part 3,2024-07-27,302678,10704.0,344.0,t0xbGEADSSE,595.0,https://www.youtube.com/watch?v=t0xbGEADSSE,3977,18,US History
Invasion of Quebec: No Retreat | US History | Extra History | Part 4,2024-08-03,276890,10190.0,340.0,6trYjVdxeRs,692.0,https://www.youtube.com/watch?v=6trYjVdxeRs,3984,18,US History
Benedict Arnold: From War Hero to Traitor | US History | Extra History | Part 1,2024-08-10,454875,16256.0,596.0,SG-NWQvcZI0,638.0,https://www.youtube.com/watch?v=SG-NWQvcZI0,3991,18,US History
Benedict Arnold: Path to Betrayal | US History | Extra History | Part 2,2024-08-17,296176,12233.0,485.0,biIzip1F8GI,682.0,https://www.youtube.com/watch?v=biIzip1F8GI,3998,18,US History
Invasion of Quebec | LIES | Extra History,2024-08-21,60061,1615.0,119.0,r4SIBeuVdn4,1970.0,https://www.youtube.com/watch?v=r4SIBeuVdn4,4002,18,US History
Please Support Extra History on Patreon!,2014-08-23,91388,3974.0,502.0,SZPT-sCSFq0,136.0,https://www.youtube.com/watch?v=SZPT-sCSFq0,351,-1,Unclustered
On World War II and Nazi Symbolism: A Note from Extra History,2016-02-15,739028,10896.0,1205.0,LSjFUOA2oZM,130.0,https://www.youtube.com/watch?v=LSjFUOA2oZM,892,-1,Unclustered
The History of Writing - Where the Story Begins - Extra History,2016-06-04,2043848,49846.0,3339.0,HyjLt_RGEww,429.0,https://www.youtube.com/watch?v=HyjLt_RGEww,1002,-1,Unclustered
Samuel HaNagid - A Prince of Jews - Extra History,2016-06-11,1067380,20589.0,1104.0,h5oBgayr9S0,557.0,https://www.youtube.com/watch?v=h5oBgayr9S0,1009,-1,Unclustered
Urbino - The Light of Italy: Federico da Montefeltro - Extra History,2016-07-16,1677787,36378.0,1593.0,kAfNQ_XiPjQ,445.0,https://www.youtube.com/watch?v=kAfNQ_XiPjQ,1044,-1,Unclustered
Lindisfarne  - An Age Borne in Fire - Extra History,2016-07-30,1516297,28330.0,1838.0,qc_wCJd9DKw,377.0,https://www.youtube.com/watch?v=qc_wCJd9DKw,1058,-1,Unclustered
Veterans Day - A Call to Armistice: Fundraising for War Child Charity - Extra History,2016-11-11,155145,5527.0,370.0,zbVXLgReUn8,398.0,https://www.youtube.com/watch?v=zbVXLgReUn8,1162,-1,Unclustered
Simón Bolívar - Lies - Extra History,2017-01-21,240735,4770.0,489.0,wl9GKgwoyxw,1138.0,https://www.youtube.com/watch?v=wl9GKgwoyxw,1233,-1,Unclustered
Mary Anning - Princess of Paleontology - Extra History,2017-04-22,1129473,30791.0,1609.0,a-CW0B4YeBQ,575.0,https://www.youtube.com/watch?v=a-CW0B4YeBQ,1324,-1,Unclustered
The Alphabet - Origins of Writing - Extra History,2017-07-29,1028926,22504.0,1180.0,yPrcfawo9UM,373.0,https://www.youtube.com/watch?v=yPrcfawo9UM,1422,-1,Unclustered
The Collapse of the Carolingian Empire - Echoes of History - Extra History,2017-09-30,1771028,38113.0,1917.0,mZ1jkjfRKJM,412.0,https://www.youtube.com/watch?v=mZ1jkjfRKJM,1485,-1,Unclustered
Berlin Airlift: The Cold War Begins - Extra History,2017-12-07,4723322,71448.0,4120.0,nwjFSQCrShM,685.0,https://www.youtube.com/watch?v=nwjFSQCrShM,1553,-1,Unclustered
Pellagra - A Medical Mystery - Extra History,2018-07-26,1613412,38109.0,2024.0,reYKBgdrZsM,663.0,https://www.youtube.com/watch?v=reYKBgdrZsM,1784,-1,Unclustered
"Julie d'Aubigny - Duelist, Singer, Radical - Extra History",2018-10-13,1149213,44852.0,2858.0,6QaBYLAOaSY,598.0,https://www.youtube.com/watch?v=6QaBYLAOaSY,1863,-1,Unclustered
Jane Austen - Sarcasm and Subversion - Extra History,2019-02-02,815153,24944.0,743.0,KwD-1rW254g,627.0,https://www.youtube.com/watch?v=KwD-1rW254g,1975,-1,Unclustered
The Boston Massacre - Snow and Gunpowder - Extra History,2019-03-23,2086205,42027.0,2354.0,qpK9qe0a-WI,630.0,https://www.youtube.com/watch?v=qpK9qe0a-WI,2024,-1,Unclustered
History of England - Ashes - Part 4 - Extra History,2019-06-15,1108601,25640.0,619.0,B7ENUtP_22g,525.0,https://www.youtube.com/watch?v=B7ENUtP_22g,2108,-1,Unclustered
History of Dentistry - Demons and Tooth Worms - Extra History - Part 1,2019-09-19,567155,17932.0,1643.0,tlkLbJCtR2k,690.0,https://www.youtube.com/watch?v=tlkLbJCtR2k,2204,-1,Unclustered
History of Dentistry - An End To Pain - Extra History - Part 2,2019-09-26,384047,12053.0,725.0,x9B19RmsgCo,657.0,https://www.youtube.com/watch?v=x9B19RmsgCo,2211,-1,Unclustered
Charles Darwin - The Voyage of the Beagle - Extra History,2019-09-28,563549,17923.0,858.0,jRmzmYmMTKk,592.0,https://www.youtube.com/watch?v=jRmzmYmMTKk,2213,-1,Unclustered
History of Vaccines - Killing Smallpox - Medical History - Extra History,2019-12-19,828801,25721.0,1565.0,Ke6tT3_QTuM,618.0,https://www.youtube.com/watch?v=Ke6tT3_QTuM,2295,-1,Unclustered
Allan Pinkerton - The Knights of Capitalism - Extra History,2020-01-04,1216677,35776.0,2306.0,Kb2tSF5_vpc,615.0,https://www.youtube.com/watch?v=Kb2tSF5_vpc,2311,-1,Unclustered
Ra Ra Rasputin - April Fools 2020 ;) - Extra History,2020-04-01,724303,37875.0,2981.0,sjW8cq57Dl8,233.0,https://www.youtube.com/watch?v=sjW8cq57Dl8,2399,-1,Unclustered
The Sacred Band - An Alternative 300 - Extra History,2020-06-06,403009,18887.0,1186.0,ju8PQcvlq00,605.0,https://www.youtube.com/watch?v=ju8PQcvlq00,2465,-1,Unclustered
Voting in America | From Barkers to Booths | US History | Extra History,2020-10-27,563421,22453.0,1324.0,vQfm-6duBb8,587.0,https://www.youtube.com/watch?v=vQfm-6duBb8,2608,-1,Unclustered
The Polio Epidemic - FDR & The March of Dimes - Medical History - Extra History,2020-11-19,608364,20517.0,748.0,7sqkwjzNRgk,618.0,https://www.youtube.com/watch?v=7sqkwjzNRgk,2631,-1,Unclustered
Francis Walsingham - Elizabethan Spymaster - European History - Extra History,2020-12-19,482221,16369.0,677.0,pQMXqmuj2Zw,586.0,https://www.youtube.com/watch?v=pQMXqmuj2Zw,2661,-1,Unclustered
How We Choose Extra History Topics - Patreon FAQ,2021-01-15,96953,,,N6aP7WuduDc,167.0,https://www.youtube.com/watch?v=N6aP7WuduDc,2688,-1,Unclustered
"Black Boxing Heavyweights: Jack Johnson, Joe Louis, & Muhammad Ali - US History - Extra History",2021-01-28,311927,16340.0,962.0,iuJCtSI_8ts,565.0,https://www.youtube.com/watch?v=iuJCtSI_8ts,2701,-1,Unclustered
Redlining - Income and Housing Inequality - US History - Extra History,2021-02-04,276526,15189.0,1084.0,vyiwk3D-3ag,611.0,https://www.youtube.com/watch?v=vyiwk3D-3ag,2708,-1,Unclustered
Interstate Displacement: The Legacy of Robert Moses - US History - Extra History,2021-02-18,321976,15252.0,1021.0,LmC5T-2d6Xw,589.0,https://www.youtube.com/watch?v=LmC5T-2d6Xw,2722,-1,Unclustered
Black Medical Exploitation | Why African Americans Distrust Medicine | US History | Extra History,2021-03-04,313688,15334.0,1018.0,m63NDZVZRXc,598.0,https://www.youtube.com/watch?v=m63NDZVZRXc,2736,-1,Unclustered
The Assassination of Medgar Evers - A Hero Silenced - US History - Extra History,2021-03-27,288483,15254.0,750.0,2eWg17KSXEU,631.0,https://www.youtube.com/watch?v=2eWg17KSXEU,2759,-1,Unclustered
Negro League Baseball - Breaking Baseball's Color Barrier - US History - Extra History,2021-06-03,178976,8605.0,371.0,XDP71SpV_i4,686.0,https://www.youtube.com/watch?v=XDP71SpV_i4,2827,-1,Unclustered
The Harlem Numbers Racket & Stephanie St Clair  - US History - Extra History,2021-07-03,218993,10541.0,464.0,rxBydCAfmEE,664.0,https://www.youtube.com/watch?v=rxBydCAfmEE,2857,-1,Unclustered
The Erfurt Latrine Disaster - A Meeting From Hell - European History - Extra History,2021-08-21,748212,28113.0,971.0,wPjg-pDbVzY,610.0,https://www.youtube.com/watch?v=wPjg-pDbVzY,2906,-1,Unclustered
The Great Emu War - Beaks vs. Bullets - Australian History - Part 2 - Extra History,2021-10-09,504553,20463.0,1110.0,xxvtYx2CKAU,670.0,https://www.youtube.com/watch?v=xxvtYx2CKAU,2955,-1,Unclustered
The Discovery of Insulin  - The Miracle - Medical History - Extra History - Part 1,2021-11-11,421170,17396.0,769.0,jn4HvRkBbfk,574.0,https://www.youtube.com/watch?v=jn4HvRkBbfk,2988,-1,Unclustered
The Discovery of Insulin - Free-for-all - Medical History - Extra History - Part 2,2021-11-18,335668,14491.0,502.0,Qs_QCJv3HrA,593.0,https://www.youtube.com/watch?v=Qs_QCJv3HrA,2995,-1,Unclustered
The Cotton Gin - Seeds of a Lie - US History - Extra History,2021-11-27,706893,29682.0,1255.0,3IqNot1lxTM,567.0,https://www.youtube.com/watch?v=3IqNot1lxTM,3004,-1,Unclustered
The Great Disappointment - US History - Extra History,2022-04-23,670748,24047.0,1374.0,4z80wKIwW6w,666.0,https://www.youtube.com/watch?v=4z80wKIwW6w,3151,-1,Unclustered
New England Vampire Panic  - US History - Extra History,2022-04-28,511634,22525.0,516.0,hIP_joTOyek,591.0,https://www.youtube.com/watch?v=hIP_joTOyek,3156,-1,Unclustered
The Battle of Culloden - Scottish History - Extra History,2022-11-12,673279,23248.0,779.0,h0YZHYsOjtk,735.0,https://www.youtube.com/watch?v=h0YZHYsOjtk,3354,-1,Unclustered
The Eggnog Riot: Christmas Chaos at West Point -  US History - Extra History,2022-12-12,399412,20127.0,833.0,lljT4GW7ymc,791.0,https://www.youtube.com/watch?v=lljT4GW7ymc,3384,-1,Unclustered
Watch Extra History - Because Learning Matters,2023-02-10,304291,5998.0,235.0,3-QC1-N_HrI,79.0,https://www.youtube.com/watch?v=3-QC1-N_HrI,3444,-1,Unclustered
The Black Dinner - Scottish History - Extra History,2023-02-18,566678,20971.0,449.0,rMN5HwBR5D8,711.0,https://www.youtube.com/watch?v=rMN5HwBR5D8,3452,-1,Unclustered
The American Revolution’s Forgotten War Crime - US History - Extra History,2023-04-08,404411,22402.0,1461.0,hb3eAxzuhJU,748.0,https://www.youtube.com/watch?v=hb3eAxzuhJU,3501,-1,Unclustered
Cosplaying Caesar - Napoleon in Egypt - Part 1 - Extra History,2023-04-22,892194,30340.0,1022.0,UjoS_uTtmTs,719.0,https://www.youtube.com/watch?v=UjoS_uTtmTs,3515,-1,Unclustered
Jim Thorpe: The 20th Century's Greatest Athlete - US History - Extra History,2024-03-16,274777,11799.0,370.0,S2oaN0FEwN8,624.0,https://www.youtube.com/watch?v=S2oaN0FEwN8,3844,-1,Unclustered
The Great Locomotive Chase: First Medals of Honor | US Train History | Extra History,2024-05-11,463397,16726.0,640.0,GFy9p1KB8SA,669.0,https://www.youtube.com/watch?v=GFy9p1KB8SA,3900,-1,Unclustered
History of the Board Game - Morals vs. Capitalism | US History | Extra History,2024-06-29,377637,12806.0,365.0,MR8tH-NRGxM,666.0,https://www.youtube.com/watch?v=MR8tH-NRGxM,3949,-1,Unclustered
"The Calendar's 10,000 Year History | World History | Extra History",2024-07-16,487026,18671.0,729.0,YGEccCwtVMg,606.0,https://www.youtube.com/watch?v=YGEccCwtVMg,3966,-1,Unclustered
Joan of Arc | Extra History Complete | European History,2024-08-24,932558,24986.0,694.0,OvE23dL0rkU,3186.0,https://www.youtube.com/watch?v=OvE23dL0rkU,4005,-1,Unclustered
House of Death: The Collyer Brothers | US History | Extra History,2024-11-23,324431,12207.0,358.0,X_cEcBcC7WA,637.0,https://www.youtube.com/watch?v=X_cEcBcC7WA,4096,-1,Unclustered
The Story of Beer | Extra History Complete | World History,2024-11-27,773559,17908.0,597.0,VEXoJhDNKAc,2627.0,https://www.youtube.com/watch?v=VEXoJhDNKAc,4100,-1,Unclustered
The GOAT of Holiday Animals | Scandinavian History | Extra History,2024-12-07,216036,11140.0,562.0,noY9iXUHJfM,694.0,https://www.youtube.com/watch?v=noY9iXUHJfM,4110,-1,Unclustered
How Victorian Workhouses Changed Charity | European History | Extra History,2024-12-12,516267,19231.0,1174.0,KreHl5JTQcU,806.0,https://www.youtube.com/watch?v=KreHl5JTQcU,4115,-1,Unclustered
The Bonfire of the Vanities | Italian History | Extra History,2025-01-11,257119,11583.0,389.0,eEiKk-us_lA,775.0,https://www.youtube.com/watch?v=eEiKk-us_lA,4145,-1,Unclustered
Irish Potato Famine | Extra History Complete | Irish History,2025-01-18,1087569,23577.0,1471.0,PRloj_jb1xQ,3181.0,https://www.youtube.com/watch?v=PRloj_jb1xQ,4152,-1,Unclustered
Theodore Roosevelt: Trustbuster | US History | Extra History Complete,2025-05-10,441456,13806.0,526.0,qhweYlMlk3s,2962.0,https://www.youtube.com/watch?v=qhweYlMlk3s,4264,-1,Unclustered
Ibn Battuta | History's Greatest Traveler | Extra History Complete,2025-06-07,298548,9413.0,485.0,HdlxlYjyf0w,2775.0,https://www.youtube.com/watch?v=HdlxlYjyf0w,4292,-1,Unclustered
The Tariff King: President William McKinley 1 | US History | Extra History,2025-07-12,314260,15450.0,893.0,_lWCFazfhL0,1103.0,https://www.youtube.com/watch?v=_lWCFazfhL0,4327,-1,Unclustered
Garibaldi: Hero of Two Worlds | Unifying Italy | Extra History | Part 1,2024-08-31,518537,20103.0,717.0,_kbjIwH8jBM,651.0,https://www.youtube.com/watch?v=_kbjIwH8jBM,4012,16,Unifying Italy
Garibaldi: For Love and Country | Unifying Italy | Extra History | Part 2,2024-09-07,378606,13887.0,401.0,HLf6ONK1JP4,655.0,https://www.youtube.com/watch?v=HLf6ONK1JP4,4019,16,Unifying Italy
Garibaldi: The Siege of Rome | Unifying Italy | Extra History | Part 3,2024-09-14,311692,12531.0,415.0,nJI-OfZuJg8,699.0,https://www.youtube.com/watch?v=nJI-OfZuJg8,4026,16,Unifying Italy
Garibaldi: The Cost of War | Unifying Italy | Extra History | Part 4,2024-09-21,294236,11820.0,355.0,vPb0pZwyYKc,661.0,https://www.youtube.com/watch?v=vPb0pZwyYKc,4033,16,Unifying Italy
Garibaldi: Expedition of the Thousand | Unifying Italy | Extra History | Part 5,2024-09-28,251265,11794.0,390.0,_ctrANc5DkM,661.0,https://www.youtube.com/watch?v=_ctrANc5DkM,4040,16,Unifying Italy
Giuseppe Garibaldi: Unifying Italy | LIES | Extra History,2024-10-09,80107,1596.0,115.0,56QN6Eb1VQE,1875.0,https://www.youtube.com/watch?v=56QN6Eb1VQE,4051,16,Unifying Italy
Middle East: Palmyra Today - Afterword - Extra History,2015-10-31,455160,13585.0,1322.0,v-GgknZYu3s,203.0,https://www.youtube.com/watch?v=v-GgknZYu3s,785,124,Unnamed Series
Middle East: Odenathus - Ghosts of the Desert - Extra History,2015-10-31,1474204,26269.0,1030.0,0Pf6PMSB8uo,501.0,https://www.youtube.com/watch?v=0Pf6PMSB8uo,785,124,Unnamed Series
The Battle of Kursk 1: Operation Barbarossa | WW2 | Extra History,2016-02-15,3827918,49141.0,3136.0,C-UvLZSK3CI,504.0,https://www.youtube.com/watch?v=C-UvLZSK3CI,892,58,Unnamed Series
The Battle of Kursk 2: Preparations | WW2 | Extra History,2016-02-29,2504465,38460.0,1343.0,QdK2Sim_ZRU,464.0,https://www.youtube.com/watch?v=QdK2Sim_ZRU,906,58,Unnamed Series
The Battle of Kursk 3: Operation Citadel | WW2 | Extra History,2016-03-21,2196100,29546.0,1155.0,6udnj7PvZZ8,468.0,https://www.youtube.com/watch?v=6udnj7PvZZ8,927,58,Unnamed Series
The Battle of Kursk 4: Control of the Eastern Front | WW2 | Extra History,2016-03-28,1990388,29930.0,1715.0,rQlFi9s_e2s,462.0,https://www.youtube.com/watch?v=rQlFi9s_e2s,934,58,Unnamed Series
Hunting the Bismarck 1: The Pride of Germany | WW2 | Extra History,2017-05-11,4911259,63916.0,4447.0,2CV1tvMYFRs,632.0,https://www.youtube.com/watch?v=2CV1tvMYFRs,1343,71,Unnamed Series
Hunting the Bismarck 2: The Mighty HMS Hood | WW2 | Extra History,2017-05-18,3279970,46468.0,2542.0,Kz8pmbytxoQ,665.0,https://www.youtube.com/watch?v=Kz8pmbytxoQ,1350,71,Unnamed Series
Hunting the Bismarck 3: A Chance to Strike | WW2 | Extra History,2017-05-25,2852185,40645.0,1650.0,OJeI5_9c29s,704.0,https://www.youtube.com/watch?v=OJeI5_9c29s,1357,71,Unnamed Series
Hunting the Bismarck 4: Sink the Bismarck | WW2 | Extra History,2017-06-01,2753940,47183.0,3648.0,cV0NNZbj2QI,564.0,https://www.youtube.com/watch?v=cV0NNZbj2QI,1364,71,Unnamed Series
D-Day 2: The Secret War | WW2 | Extra History,2017-06-13,4287640,56054.0,2429.0,a3w9pmvpyDM,664.0,https://www.youtube.com/watch?v=a3w9pmvpyDM,1376,37,Unnamed Series
D-Day 3: La Résistance | WW2 | Extra History,2017-06-20,3271687,47773.0,1947.0,EyPLDItxGgA,574.0,https://www.youtube.com/watch?v=EyPLDItxGgA,1383,37,Unnamed Series
D-Day - Lies - Extra History,2017-08-01,615310,6013.0,266.0,x-dHHyeOrAY,2143.0,https://www.youtube.com/watch?v=x-dHHyeOrAY,1425,120,Unnamed Series
Saragarhi - The Last Stand - Extra History,2017-08-05,2973755,83009.0,7626.0,lFfHp83Xm04,521.0,https://www.youtube.com/watch?v=lFfHp83Xm04,1429,120,Unnamed Series
The Bronze Age Collapse - Lies - Extra History,2017-08-12,471551,6619.0,540.0,f_eTD0NxTvw,1080.0,https://www.youtube.com/watch?v=f_eTD0NxTvw,1436,120,Unnamed Series
WW1 Christmas Truce: Silent Night - Extra History - Part 1,2017-12-17,6407608,152083.0,8292.0,WUlPNWDvk-c,673.0,https://www.youtube.com/watch?v=WUlPNWDvk-c,1563,28,Unnamed Series
WW1 Christmas Truce: Letters from the Trenches - Extra History - Part 2,2017-12-24,1651124,39717.0,1441.0,9Pey-HmXGfs,521.0,https://www.youtube.com/watch?v=9Pey-HmXGfs,1570,28,Unnamed Series
Battle of Saipan 1: Steel and Coral | WW2 | Extra History,2018-09-06,2236372,36295.0,1946.0,y9qi1Ge3ThY,678.0,https://www.youtube.com/watch?v=y9qi1Ge3ThY,1826,116,Unnamed Series
Battle of Saipan 2: Suicide Island | WW2 | Extra History,2018-09-13,1536484,32140.0,1966.0,dDvuXO9REMM,711.0,https://www.youtube.com/watch?v=dDvuXO9REMM,1833,116,Unnamed Series
Defense of Poland 1: The Battle of the Border | WW2 | Extra History,2018-11-22,2413860,47777.0,3472.0,I47vCycUSW4,741.0,https://www.youtube.com/watch?v=I47vCycUSW4,1903,57,Unnamed Series
Defense of Poland 2: Under Siege | WW2 | Extra History,2018-11-29,1498858,35346.0,2973.0,20fFU_OqB0M,711.0,https://www.youtube.com/watch?v=20fFU_OqB0M,1910,57,Unnamed Series
Curing Tuberculosis - The Hero Koch - Part 1 - Extra History,2019-01-31,1741161,36744.0,1525.0,XP-WXLsnMjY,672.0,https://www.youtube.com/watch?v=XP-WXLsnMjY,1973,126,Unnamed Series
Tuberculosis - A Ten-Thousand Year Battle - Part 2 - Extra History,2019-02-07,1166891,31477.0,1537.0,hBgUWnGtxt4,650.0,https://www.youtube.com/watch?v=hBgUWnGtxt4,1980,126,Unnamed Series
